chunks,url
u0026nbspytmigratedhandpickedfalseaudiencetagstr05ftc12ffmrkautobacklinkedtrueautobacklinkcount0totallinkcount5vdoaiurlaicontentfalseaicontenttypenullremoveadsfalsecontextualkeyword,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
falseaudiencetagstr05ftc12ffmrkautobacklinkedtrueautobacklinkcount0totallinkcount5vdoaiurlaicontentfalseaicontenttypenullremoveadsfalsecontextualkeywordhdfc bankiposcredit cardsindian equitiesbudgetkey risks investorsstock market todayadani stocksdividend stockmutual fundstop market moversstock recommendationsequitypenny stockreliancethe indian stock marketrbl bankreal estatebanksgoldmanpersonal loansipoportfoliofinancialsindian stock marketclimate financerupeeanchor investorscredit cardassetsicici securitiespersonal loansbiinvestmentsmoneyindian stocksnsesectorsrbiloansinvestorsmarketa personal loanretail investorsearningsanalystssavingscompaniesgoldman sachsinterestmarket capbankdividend stocksmarketsnet profitbsekey market triggersrevenuestock splitdebtinterest ratesthe marketfd interest ratesratesicici banktopiclm84emoanticipationhour13daywednesday,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
embedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingauthorslistid11731411001896nameaishwarya pandaslugnamenullusertypesnulltwitternullimagenullemailaishwarya,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
pandahtdigitalinbionullspecializationlistnullperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsplc1plkeywordssectionid1544099753090subsectionidnulliconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullkeynullvaluenullid11734505277313olduuidheadlinesmartwatch bonanza amazon offers on premium smartwatches with up to 91 off choose from apple amazfit and moresummarysee the amazon offers on premium smartwatches and upgrade yours today you can avail heavy discounts on brands like apple amazfit and more,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
you can avail heavy discounts on brands like apple amazfit and moremobileheadlinesmartwatch bonanza amazon offers on premium smartwatches with up to 91 offurlheadlinesmartwatch bonanza amazon offers on premium smartwatches with up to 91 off choose from apple amazfit and moretimetoread6lastpublisheddate20241218t0807360000leadmediaidnullmediatypeelements11734505414858imageimages600x338httpswwwlivemintcomlmimgimg20241218600x338smartwatch17345053944681734508584382pngthumbnail90x90httpswwwlivemintcomlmimgimg2024121890x90smartwatch17345053944681734508584382pngoriginalhttpswwwlivemintcomlmimgimg20241218originalsmartwatch1734505394468png250x250httpswwwlivemintcomlmimgimg20241218250x250smartwatch17345053944681734508584382png500x281httpswwwlivemintcomlmimgimg20241218500x281smartwatch17345053944681734505414618,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg20241218250x250smartwatch17345053944681734508584382png500x281httpswwwlivemintcomlmimgimg20241218500x281smartwatch17345053944681734505414618pngmediumimagehttpswwwlivemintcomlmimgimg20241218250x250smartwatch17345053944681734508584382pngbigimagehttpswwwlivemintcomlmimgimg20241218600x338smartwatch17345053944681734508584382png960x540httpswwwlivemintcomlmimgimg20241218960x540smartwatch17345053944681734508584382png1600x900httpswwwlivemintcomlmimgimg202412181600x900smartwatch17345053944681734508584382png140x140httpswwwlivemintcomlmimgimg20241218140x140smartwatch17345053944681734508584382pngresolution977360382x214httpswwwlivemintcomlmimgimg20241218382x214smartwatch17345053944681734505414618pngquality801000x563httpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
pngresolution977360382x214httpswwwlivemintcomlmimgimg20241218382x214smartwatch17345053944681734505414618pngquality801000x563httpswwwlivemintcomlmimgimg202412181000x563smartwatch17345053944681734505414618pngsize82optimizehttpswwwlivemintcomlmimgimg20241218optimizesmartwatch17345053944681734505414618pngampimagehttpswwwlivemintcomlmimgimg202412181600x900smartwatch17345053944681734508584382pngwidth977thumbnailimagehttpswwwlivemintcomlmimgimg2024121890x90smartwatch17345053944681734508584382pngfullimagehttpswwwlivemintcomlmimgimg20241218960x540smartwatch17345053944681734508584382,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg2024121890x90smartwatch17345053944681734508584382pngfullimagehttpswwwlivemintcomlmimgimg20241218960x540smartwatch17345053944681734508584382pngfileformatjpegheight360captionpick your style from a range of smartwatch options with amazon offersnamesmartwatchalternatetextimagecreditoverimagefalseverticalimagefalsewidth977height360imageurlvideonullmetadataurltechnologygadgetssmartwatchbonanzaamazonoffersonpremiumsmartwatcheswithupto91offchoosefromappleamazfitandmore11734505277313,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorsboudhaditya sanyalcharcount8525wordcount1281agencystatuspublishedtagskeywordssmartwatch salebest smartwatchessmartwatch dealsaffordable smartwatcheslatest smartwatchessmartwatch bonanza offerssmartwatches under budgetpremium smartwatch discountsbest smartwatch deals 2024featurerich smartwatches on salewearable tech bonanzasmartwatch bonanza 2024toprated smartwatches on discountsmartwatch with health tracking featureswaterproof smartwatches at discountbuy smartwatches onlinesmartwatch festive offerstop smartwatch brands on saleaffordable fitness smartwatchesbest smartwatches for giftingsectiontechnologycolumnsubsectiongadgetstopictopicurlsalternatesectionlocationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalsedeletemodenullredirecturl,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
locationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalsedeletemodenullredirecturlvideometadatathumbnaillanguageyoutubemonetizationfalsedailymotionfalsevisibilityplaylistnullcategoriesnullwebcastfalseduration0syndicationfalsedynamicmetakeyremoveinlineadsvaluetruekeyremoveinlineadsvaluetruekeyremoveinlineadsvaluetruealternateurlsexternalurlsubsectionl2designcanonicalurlhttpswww,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomtechnologygadgetssmartwatchbonanzaamazonoffersonpremiumsmartwatcheswithupto91offchoosefromappleamazfitandmore11734505277313htmlkilledfalsekilledstatuscode0audiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311734505277313mp3disclaimersponsoredtitlestorytypedigitaljsonsourceurlsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitlesmartwatch bonanza amazon offers on premium smartwatches with up to 91 off choose from apple amazfit and moremetadescriptionsee the amazon offers on premium smartwatches and upgrade yours today you can avail heavy discounts on brands like apple amazfit and more,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
you can avail heavy discounts on brands like apple amazfit and moreytmigratedhandpickedfalseaudiencetagstr05fsh02ftc06fdis0ftc11ffm04ffmrkautobacklinkedfalseautobacklinkcount0totallinkcount6vdoaiurlaicontentfalseaicontenttypenullremoveadstruecontextualkeywordtopiclm100emojoyhour13daywednesdayembedamazoncount10embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingauthorslistid11692945676774nameboudhaditya sanyalslugnamenullusertypesnulltwitterhttpswwwlinkedincominboudhadityasanyala88829173imagehttpshtcmsprodimagess3apsouth1amazonawscommintimg2024052890x90boudhadityajpgemailboudhadityasanyalhtdigitalinbioi am a tech expert and seasoned writer specializing in gadget reviews and tech trends,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
amazonawscommintimg2024052890x90boudhadityajpgemailboudhadityasanyalhtdigitalinbioi am a tech expert and seasoned writer specializing in gadget reviews and tech trends i cover the latest advancements in the world of gadgets appliances and ai my passion is to simplify complex technology and ensuring everyone can keep up with the fastpaced digital world making technology accessible to all,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
specializationlistperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsplc1plkeywordssectionid1544099753090subsectionid1544099876145iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullkeynullvaluenulltrendingnullnametimestampnullheadingnulltimetocompletenulltimetocompleteinhrsnulltoolsnullsuppliesnulltypestoryparagraphnullimagenullvideonullliveblognulllisticlenulllisticletypelisticlearraynulllisticlebullettypenulllisticleheadlinenullindicesnewnullrelatedstoriesnullcollectionstoriesnullembednullcollectionpagesnullelements11734517668448listelementid11734517668448olduuiddomainid5aeab8eefc36f218b0e0866bmgolduuidnullsourcebodynulltitlearticletypeelementcreatedbyaishwaryapandahtdigital,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
increateddate20241218t1028030000lastmodifiedby210330lastmodifieddate20241218t1030200000lastpublishedbyaishwarya pandalastpublisheddate20241218t1031150000firstpublisheddate20241218t1031150000metadataurlauthorscharcount2660wordcount449agencystatuscreatedtagskeywordsnullsectioncolumnsubsectiontopictopicurlsnullalternatesectionlocationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalsedeletemodenullredirecturlvideometadatanulldynamicmetanullalternateurlsnullexternalurlsubsectionl2designcanonicalurlkilledfalsekilledstatuscode0audiosourceurldisclaimersponsoredtitlestorytypenulljsonsourceurlnullsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitle,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
falsekilledstatuscode0audiosourceurldisclaimersponsoredtitlestorytypenulljsonsourceurlnullsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitlemetadescriptionytmigratedhandpickedfalseaudiencetagsnullautobacklinkedfalseautobacklinkcount0totallinkcount0vdoaiurlaicontentfalseaicontenttypenullremoveadsfalsecontextualkeywordnullembedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatnullrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingnullauthorslistnullperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsnullsectionidnullsubsectionidnulliconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullsocialtwittertruefacebooktrueisdeleted0webidexpirydatenulllistrelatedstoriesnull,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
nulliconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullsocialtwittertruefacebooktrueisdeleted0webidexpirydatenulllistrelatedstoriesnulllistcollectionstoriesnulllistcollectionpagesnullmorefromthissectionnulltrendingnullnameparagraphtimestampnullheadingnulltimetocomplete0timetocompleteinhrs0toolsnullsuppliesnulltypeparagraphparagraphbodyu003cpu003eoneplus 13r vs oneplus 12r oneplus has recently announced the india launch date for the oneplus 13 series which will also include oneplus 13r as successor to last years oneplus 12r,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
the smartphones are launching on january 7 2025 in india with new design specifications and features since the past few weeks the smartphone has been in talks as it has started to appear on global certification listings including the geekbench database alongside certifications oneplus will also be launching the china variant of the oneplus 13r soon therefore we will get indepth knowledge of what the newgeneration model has in store for the users however here are some upgrades we expect to be announced during the launchu003cpu003eu003cpu003eu003cstrongu003ealso readu003cstrongu003e u003ca classmanualbacklink targetblank hrefhttpstechhindustantimescommobilenewsoneplus13indialaunchdateannouncedknowwhatscominginjanuary202571734497513844,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
hindustantimescommobilenewsoneplus13indialaunchdateannouncedknowwhatscominginjanuary202571734497513844html reldofollowu003eoneplus 13 india launch date announced know whats coming in january 2025u003cau003eu003cpu003eu003ch2u003eoneplus 13r vs oneplus 12r design and displayu003ch2u003eu003cpu003ein terms of design the u003ca classmanualbacklink targetblank hrefhttpstechhindustantimescomoneplus13rpriceinindiap999938668 reldofollowu003eoneplus 13r u003cau003ewill likely look similar to the flagship oneplus 13 model with some major refinements such as a flat screen leather back panel slightly shifted camera model and more whereas the oneplus 12r has a glass build and circular camera module giving it a premium looku003cpu003eu003cpu003efor display the oneplus 12r features a 678inch ltpo curved amoled display with a 120hz refresh rate and 15k resolution,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
u003cpu003eu003cpu003efor display the oneplus 12r features a 678inch ltpo curved amoled display with a 120hz refresh rate and 15k resolution on the other hand the oneplus 13r could come with similar display features but it may have a flat screen and it could offer higher brightness as well additionally it may also come with ultrasonic fingerprint scanner supportu003cpu003eu003cpu003eu003cstrongu003ealso readu003cstrongu003e u003ca classmanualbacklink targetblank hrefhttpstechhindustantimescomphotosoneplus13samsunggalaxys25ultraandotherupcomingphoneswithsnapdragon8elitechipset71733745804238,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
hindustantimescomphotosoneplus13samsunggalaxys25ultraandotherupcomingphoneswithsnapdragon8elitechipset71733745804238html reldofollowu003eoneplus 13 samsung galaxy s25 ultra and other upcoming phones with snapdragon 8 elite chipsetu003cau003eu003cpu003eu003ch2u003eoneplus 13r vs oneplus 12r performance and batteryu003ch2u003eu003cpu003ethe oneplus 13r will likely be powered by the snapdragon 8 gen 3 processor considering the previous generation trends as last year the oneplus 12r was equipped with snapdragon 8 gen 2 processor whereas the flagship onplus 12 was powered by the snapdragon 8 gen 3 chipu003cpu003eu003cpu003efor battery we expect that the oneplus 13r will be backed by a 6300mah battery whereas the u003ca classmanualbacklink targetblank hrefhttpstechhindustantimescomoneplus12rpriceinindiap00037717 reldofollowu003eoneplus 12r u003cau003ewas launched with a 5500mah battery,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
hindustantimescomoneplus12rpriceinindiap00037717 reldofollowu003eoneplus 12r u003cau003ewas launched with a 5500mah battery therefore the newgeneration model is set to get performance upgrades as well as improved battery lifeu003cpu003eu003ch2u003eoneplus 13r vs oneplus 12r camerau003ch2u003eu003cpu003ethe oneplus 12r features a triple camera setup consisting of a 50mp sony imx890 main camera an 8mp ultrawide lens and a 2mp macro lens whereas the oneplus 13r may come with a new telephoto lens and it may stick to the 50mp main camera sensoru003cpu003eu003ch2u003eoneplus 13r vs oneplus 12r priceu003ch2u003eu003cpu003ethe oneplus 12r was launched at a starting price of rs39999 for 8gb ram and 128gb storage in india whereas the oneplus 13r could fall between rs40000 to rs50000,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
u003cpu003eimagenullvideonullliveblognulllisticlenulllisticletypelisticlearraynulllisticlebullettypenulllisticleheadlinenullindicesnewnullrelatedstoriesnullcollectionstoriesnullembednullcollectionpagesnullelementsnulllistelementnullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinetrueheadlinesummaryquickreadsummarymobileheadlinemobileappnotificationheadlinebrowsernotificationheadlinefacebookheadlinesubtypejsonsourceurltwitterheadlineurlheadlineleadmedianulltimetoreadnulllinkstoryidnullintrobodywebtyperelatednullshowrelatednullnewsletterheadlinenewslettersummarywebstoryslidenulllogourlnulllogopositionnullhasslideimagefalsehasslidevideofalsehaslogoimagefalsecreditinfonullalttextnullmetatitlenullmetadescriptionnull,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
webstoryslidenulllogourlnulllogopositionnullhasslideimagefalsehasslidevideofalsehaslogoimagefalsecreditinfonullalttextnullmetatitlenullmetadescriptionnullkeywordsnullslideanimationsampleimagesidlistsampleimagespersonalisedsectionnullpersonalisedsectionidnullpaywallelementfalsefaqsectionheadingnullfaqsnulltaglinenulltabelementsnullquiznullpollnullbgparacolornamecodequotedesignboldcontentheadingnullmultipleleadmediaidsmultipleleadmediaimagesalsoreadstoriesnullalsoreadstoryidlistnullalsoreadstoriesurlnulllistcollectionprimarypagesnullstoryslugnullstorytemplatenullreviewnullnewamazonadsmetanullstepsnullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseheadlineoneplus 13r vs oneplus 12r specs features price and more comparedsummary,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
nullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseheadlineoneplus 13r vs oneplus 12r specs features price and more comparedsummaryoneplus 13r is launching on january 7 2025 heres what we expect in comparison to the oneplus 12r,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
quickreadsummarymobileheadlineoneplus 13r vs oneplus 12r specs features price and more comparedmobileappnotificationheadlineoneplus 13r vs oneplus 12r specs features price and more comparedbrowsernotificationheadlineoneplus 13r vs oneplus 12r specs features price and more comparedfacebookheadlineoneplus 13r vs oneplus 12r specs features price and more comparedsubtypejsonsourceurltwitterheadlineoneplus 13r vs oneplus 12r specs features price and more comparedurlheadlineoneplus 13r vs oneplus 12r specs features price and more comparedleadmediaidnullmediatypeelements11734517598537imageimages270x480null600x338httpswwwlivemintcomlmimgimg20241218600x338img2024021622025317082659499001734517614987jpgoptimizehttpswwwlivemintcomlmimgimg20241218optimizeimg2024021622025317082659499001734517598174jpgmediumimagehttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
jpgoptimizehttpswwwlivemintcomlmimgimg20241218optimizeimg2024021622025317082659499001734517598174jpgmediumimagehttpswwwlivemintcomlmimgimg20241218250x250img2024021622025317082659499001734517614987jpgbigimagehttpswwwlivemintcomlmimgimg20241218600x338img2024021622025317082659499001734517614987jpg140x140httpswwwlivemintcomlmimgimg20241218140x140img2024021622025317082659499001734517614987jpgthumbnailimagehttpswwwlivemintcomlmimgimg2024121890x90img2024021622025317082659499001734517614987jpg900x1600httpswwwlivemintcomlmimgimg20240218originalimg202402162202531708265949900jpgfullimagehttpswwwlivemintcomlmimgimg20241218960x540img2024021622025317082659499001734517614987,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg20240218originalimg202402162202531708265949900jpgfullimagehttpswwwlivemintcomlmimgimg20241218960x540img2024021622025317082659499001734517614987jpg248x186nullcaptioncheck out the detailed comparison between oneplus 13r and oneplus 12r nameoneplus 13r vs oneplus 12r specs features price and more comparedalternatetextimagecreditlive mintoverimagefalseverticalimagefalsewidth4096height3072imageurlvideonulltimetoread2linkstoryidnullintrobodywebtyperelatedshowrelatedfalsenewsletterheadlineoneplus 13r vs oneplus 12r specs features price and more comparednewslettersummaryoneplus 13r is launching on january 7 2025 heres what we expect in comparison to the oneplus 12r,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
webstoryslidenulllogourlnulllogopositionnullhasslideimagefalsehasslidevideofalsehaslogoimagefalsecreditinfonullalttextnullmetatitlenullmetadescriptionnullkeywordsnullslideanimationsampleimagesidlistsampleimagesnullpersonalisedsectionnullpersonalisedsectionidnullpaywallelementfalsefaqsectionheadingnullfaqsnulltaglinenulltabelementsnullquiznullpollnullbgparacolornullquotedesignnullcontentheadingnullmultipleleadmediaidsmultipleleadmediaimagesalsoreadstoriesnullalsoreadstoryidlistnullalsoreadstoriesurlnulllistcollectionprimarypagesnullstoryslugnullstorytemplatereviewnullnewamazonadsmetanullstepsnullid11734513392453olduuiddomainid5aeab8eefc36f218b0e0866bmgolduuidnullsourcebodynulltitlemarket outlook after this years underperformance can nifty bank outshine nifty 50 in 2025,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
articletypestorycreatedbypranati devacreateddate20241218t0916320000lastmodifiedby211836lastmodifieddate20241218t1030530000lastpublishedby211836lastpublisheddate20241218t1030530000firstpublisheddate20241218t1030530000metadataurlmarketstockmarketnewsmarketoutlookafterthisyearsunderperformancecanniftybankoutshinenifty50in202511734513392453,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorspranati devacharcount5369wordcount820agencystatuspublishedtagskeywordsnifty banknifty bank outlookbanking sectorbanking stocksbank sector outlookmarket outlook2025 market outlook2025 bank sector outlook2025 nifty bank outlookindian banksindian banking sectornifty bank technical viewnifty bank technical outlookpublic sector banksprivate sector banksaxis bankhdfc bankicici banksbibank of barodaindian stock marketsectionmarketscolumnsubsectionstock marketstopicmarket outlooknifty banknifty 50indian stock marketsbanking sectortopicurlstopicmarketoutlooktopicniftybanktopicnifty50topicindianstockmarketstopicbankingsectoralternatesectionlocationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalse,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
alternatesectionlocationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalsedeletemodenullredirecturlvideometadatathumbnaillanguageyoutubemonetizationfalsedailymotionfalsevisibilityplaylistnullcategoriesnullwebcastfalseduration0syndicationfalsedynamicmetanullalternateurlsexternalurlsubsectionl2designcanonicalurlhttpswww,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcommarketstockmarketnewsmarketoutlookafterthisyearsunderperformancecanniftybankoutshinenifty50in202511734513392453htmlkilledfalsekilledstatuscode0audiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311734513392453mp3disclaimersponsoredtitlestorytypedigitaljsonsourceurlsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitlemarket outlook after this years underperformance can nifty bank outshine nifty 50 in 2025,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
metadescriptionstock market outlook the indian banking sector lagged behind nifty 50 despite an 8 growth while some banks thrived others struggled with high credit costs experts predict a strong outlook for 2025 positioning banking stocks for potential outperformanceytmigratedhandpickedfalseaudiencetagsnullautobacklinkedtrueautobacklinkcount0totallinkcount6vdoaiurlaicontentfalseaicontenttypenullremoveadsfalsecontextualkeywordnullembedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingauthorslistid11696936914636namepranati devaslugnamenullusertypesnulltwitternullimagenullemailpranatidevahtmedialabs,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
combionullspecializationlistnullperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsnullsectionid1544430958545subsectionid1544430997090iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullsocialtwitterfalsefacebookfalsewebfalsemobilefalseisdeleted0webidexpirydatenulllistrelatedstoriesnulllistcollectionstoriesnulllistcollectionpagesnullmorefromthissectionid11734516709505olduuidheadlinerupee weakens to lifetime low hurt by merchant dollar bids weak equitiessummaryindiamarketsrupeeindia rupeerupee weakens to lifetime low hurt by merchant dollar bids weak equitiesmobileheadlinerupee weakens to lifetime low hurt by merchant dollar bids weak equitiesurlheadlinerupee weakens to lifetime low hurt by merchant dollar bids weak equitiestimetoread1lastpublisheddate20241218t1011490000leadmediaid,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
urlheadlinerupee weakens to lifetime low hurt by merchant dollar bids weak equitiestimetoread1lastpublisheddate20241218t1011490000leadmediaid11734516709505mediatypeimageelements11734516710257imageimages600x338httpswww,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg20241206600x338market217334660217221733466033367jpgthumbnail90x90httpswwwlivemintcomlmimgimg2024120690x90market217334660217221733466033367jpgoriginalhttpswwwlivemintcomlmimgimg20241206originalmarket21733466021722jpg250x250httpswwwlivemintcomlmimgimg20241206250x250market217334660217221733466033367jpgmediumimagehttpswwwlivemintcomlmimgimg20241206250x250market217334660217221733466033367jpgbigimagehttpswwwlivemintcomlmimgimg20241206600x338market217334660217221733466033367jpg960x540httpswwwlivemintcomlmimgimg20241206960x540market217334660217221733466033367jpg1600x900httpswwwlivemintcomlmimgimg202412061600x900market217334660217221733466033367jpg140x140httpswwwlivemintcomlmimgimg20241206140x140market217334660217221733466033367,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
